,0
0,0.04401949502761408
1,0.01567712143440193
2,0.01187722084758348
3,0.04044737882699743
4,0.01903952495285729
5,0.018113958341298232
6,0.04056553239944578
7,0.00800598397980496
8,0.015845899296351006
9,0.033934568666726096
10,0.02067129328215018
11,0.03096862400708521
12,0.032855139055665165
13,0.042523493359201484
14,0.05146328958273533
15,0.03392807122524743
16,0.025597885640625602
17,0.02796179228298725
18,0.050519711321895124
19,0.027216733294002683
20,0.019197297948266277
21,0.025038032913125535
22,0.05216664937452063
23,0.01234576037443221
24,0.01167614110847177
25,0.013565043718064333
26,0.011911808250504497
27,0.03491466994270964
28,0.04353441816724133
29,0.02568350607401687
30,0.018244750482155368
31,0.018359792173479154
32,0.020951916720487712
33,0.02854034996888228
34,0.019867308207735166
35,0.024679089382667403
36,0.013165741061148484
37,0.02924629912681161
38,0.03877483532845212
39,0.026775799920460957
40,0.023991690478229077
41,0.022831589648857634
42,0.05755529211640895
43,0.019601273637443822
44,0.019690664715543385
45,0.017961361309487632
46,0.0504945238696663
47,0.03340593261681208
48,0.01699508413775696
49,0.04404287187105544
50,0.055550073638131116
51,0.021963288777569312
52,0.02740104048818475
53,0.021405323755423776
54,0.01945418239322802
55,0.020086435632997376
56,0.051953880943206264
57,0.045971815696051625
58,0.01940203154448312
59,0.007890564401751057
60,0.013388728590444035
61,0.013162698595653236
62,0.01638063856572257
63,0.01734204383480677
64,0.054715841497867665
65,0.03872199945309408
66,0.016642645320994187
67,0.032067242280974864
68,0.03317692756048952
69,0.014109562861251998
70,0.040159140501766374
71,0.009132106082816265
72,0.00877339704179795
73,0.01863593187557673
74,0.06442351069460268
75,0.03486904750328441
76,0.023798278856114935
77,0.036315723027341394
78,0.02143097501776351
79,0.01691359139104013
80,0.02909705279691973
81,0.04636206095805
82,0.038532966351029097
83,0.030884114346866727
84,0.013214142022630784
85,0.026185493977263934
86,0.05197551226579561
87,0.03554676495620248
88,0.028271018811865965
89,0.037996616681125854
90,0.053366513981721
91,0.03527025340429873
92,0.043364651218231756
93,0.01188575153084022
94,0.021483992475470066
95,0.021516457937361726
96,0.007289296362043553
97,0.030715532119935628
98,0.02599484537019085
99,0.042551349323026774
100,0.0281489746766937
101,0.02240738165438063
102,0.013554515063873836
103,0.01659124401075044
104,0.027562276884180625
105,0.06225187486610082
106,0.030062250932792023
107,0.029952979730266015
108,0.04004999257320903
109,0.010262989088468765
110,0.020607391261836673
111,0.016845905063990634
112,0.07108803743056098
113,0.013099971818761644
114,0.04565097555603295
115,0.009576680432429792
116,0.02763345990357168
117,0.03922359972836294
118,0.039555372808687594
119,0.028318330963794897
120,0.047379016731613516
121,0.03213814031808525
122,0.04135806290096071
123,0.0443650272897544
124,0.03747682632181014
125,0.01723381743958032
126,0.02095965595610923
127,0.02798351044493354
128,0.037579255822505084
129,0.05777821430790445
130,0.027195946595334808
131,0.03779158918078592
132,0.041510564348098966
133,0.029555891163229014
134,0.019068845823180545
135,0.02871772049333073
136,0.01054093989971006
137,0.01537013143989902
138,0.0303175303713465
139,0.013123883165586114
140,0.04656205992806952
141,0.030769583294062437
142,0.019998372868217974
143,0.029844050443880055
144,0.024047664400391494
145,0.011030681135967342
146,0.023092939950008252
147,0.030406173980950003
148,0.025542410395671962
149,0.014072558312905475
150,0.018854101146347498
151,0.03571631868925044
152,0.02158414500059444
153,0.02979243219093513
154,0.025483841577088735
155,0.015663279412613983
156,0.022628121515155704
157,0.017403954824068424
158,0.04337110183052314
159,0.017595812938961862
160,0.05198031806971208
161,0.04940802505007426
162,0.040960359909142
163,0.02492169983203756
164,0.022621457232063498
165,0.03929540948981131
166,0.02030243873247855
167,0.02561891242333463
168,0.015717673471251345
169,0.01791716589160036
170,0.033251175696059225
171,0.009319633619897495
172,0.009218018485966236
173,0.022280483791232607
174,0.011032724009871382
175,0.033870191299596356
176,0.03193795866857886
177,0.027311016682672478
178,0.010846087482020273
179,0.019964462755867253
180,0.020088275510890312
181,0.030058444722302114
182,0.016502428646595887
183,0.014064918804743295
184,0.03122696026878713
185,0.01397649786545406
186,0.035695503635840446
187,0.04677924004908712
188,0.019932185245567193
189,0.03234945666855192
190,0.049776057373704205
191,0.007774471576159505
192,0.020986660660161964
193,0.025549302983101464
194,0.03194207827118338
195,0.02498573669384946
196,0.016692896490090904
197,0.041286320829312925
198,0.022002722945951046
199,0.03985068199799304
200,0.03898714234540962
201,0.03656500435968254
202,0.024525759589715677
203,0.03273013355781133
204,0.032725911356262086
205,0.032715980332057096
206,0.0231103083628456
207,0.015150832629987806
208,0.03041427701129018
209,0.0067860367610762294
210,0.041780874492142434
211,0.035648149923724545
212,0.024597911235171365
213,0.03788474568081085
214,0.012364658378562914
215,0.03042851932980532
216,0.017334891393935146
217,0.02986877364635656
218,0.02578900170364919
219,0.04707051427409758
220,0.043725532124425995
221,0.03239691467273222
222,0.027357623019849647
223,0.007572026468608786
224,0.003676237067908908
225,0.04022635703133971
226,0.026347526748644816
227,0.01858207665111242
228,0.04830948803986005
229,0.04240064362640295
230,0.015898057477544296
231,0.016593006699771474
232,0.024531644677374724
233,0.012433845756349697
234,0.025580172809687163
235,0.01759053954792794
236,0.022337806816400102
237,0.04258334608840281
238,0.054196718017064195
239,0.04192266309302682
240,0.028780916144089074
241,0.025227809815551016
242,0.041746115626758076
243,0.021351794373640536
244,0.021433100434761213
245,0.013640023908281335
246,0.03638597375669842
247,0.0323784028611279
248,0.04294615535111829
249,0.014370926534051656
250,0.03658446579918107
251,0.029808001883498043
252,0.016179016849520396
253,0.033152548997545696
254,0.018097093956920936
