0.0,1999.491653,6020.733509000001,148.8496709,0.0,0.0,0.0
0.2,1999.4984507073996,6023.927891498242,148.9804300967552,50.0,4.0,8000.0
0.4,1999.593371986878,6056.508821330662,148.69892129058178,50.0,4.0,8000.0
0.6000000000000001,1999.8163067955163,6097.005751677321,148.5230632763879,50.0,4.0,8000.0
0.8,2000.104547383763,6139.0389799659815,148.36904320403812,50.0,4.0,8000.0
1.0,2000.4446358480975,6184.05484272426,148.187160687169,50.0,4.0,8000.0
1.2000000000000002,2000.7888910390038,6227.766441814966,148.0081945030195,50.0,4.0,8000.0
1.4000000000000001,2001.1819767766435,6270.646244461196,147.8034506433468,50.0,4.0,8000.0
1.6,2001.4723535654819,6312.965503277764,147.66236955241231,50.0,4.0,8000.0
1.8,2001.7911967297953,6354.711422932333,147.49878015560114,50.0,4.0,8000.0
2.0,2002.1139093529016,6395.425363636641,147.362620104584,50.0,4.0,8000.0
2.2,2002.406313656222,6435.577501692333,147.22961178874948,50.0,4.0,8000.0
2.4000000000000004,2002.6905758615542,6475.469111571755,147.12865838076345,50.0,4.0,8000.0
2.6,2002.950448432774,6515.640925479752,147.01663572640857,50.0,4.0,8000.0
2.8000000000000003,2003.2257713170018,6555.545728074517,146.89266334380022,50.0,4.0,8000.0
3.0,2003.4383506106594,6595.29484461649,146.77693424199856,50.0,4.0,8000.0
3.2,2003.6538754038054,6634.842313781436,146.66384401968386,50.0,4.0,8000.0
3.4000000000000004,2003.869949009004,6673.192030048588,146.51644216222934,50.0,4.0,8000.0
3.6,2004.0393177079916,6711.738465832974,146.3716204365171,50.0,4.0,8000.0
3.8000000000000003,2004.218223420175,6749.776816305742,146.24592473137267,50.0,4.0,8000.0
4.0,2004.3849151449608,6786.607574377256,146.10221588724886,50.0,4.0,8000.0
4.2,2004.5538840882875,6823.321737302993,145.95335620451425,50.0,4.0,8000.0
4.4,2004.679515509786,6859.253299243506,145.8249606093689,50.0,4.0,8000.0
4.6000000000000005,2004.818967384699,6895.117193621151,145.67832109669237,50.0,4.0,8000.0
4.800000000000001,2004.9618510981031,6930.2552617270285,145.50858126004536,50.0,4.0,8000.0
